created_at,full_text,text_casefolded,text_clean,text_tokens,text_normalized,text_stopword,text_stemmed,tranlate
2025-02-11 03:48:46+00:00,@sumbergurih Hai Sobat BRI. Mohon maaf atas ketidaknyamanannya. Kami informasikan pemaparan atas kinerja BBRI telah dipublikasikan dan dapat diakses pada Website https://t.co/ovNcYB4iOA dan https://t.co/cw95Qv5VCO. Tks~Heru,@sumbergurih hai sobat bri. mohon maaf atas ketidaknyamanannya. kami informasikan pemaparan atas kinerja bbri telah dipublikasikan dan dapat diakses pada website https://t.co/ovncyb4ioa dan https://t.co/cw95qv5vco. tks~heru,hai sobat bri mohon maaf atas ketidaknyamanannya kami informasikan pemaparan atas kinerja bbri telah dipublikasikan dan dapat diakses pada website dan tksheru,"['hai', 'sobat', 'bri', 'mohon', 'maaf', 'atas', 'ketidaknyamanannya', 'kami', 'informasikan', 'pemaparan', 'atas', 'kinerja', 'bbri', 'telah', 'dipublikasikan', 'dan', 'dapat', 'diakses', 'pada', 'website', 'dan', 'tksheru']","['hai', 'sobat', 'bri', 'mohon', 'maaf', 'atas', 'ketidaknyamanannya', 'kami', 'informasikan', 'pemaparan', 'atas', 'kinerja', 'bbri', 'telah', 'dipublikasikan', 'dan', 'dapat', 'diakses', 'pada', 'website', 'dan', 'tksheru']","['hai', 'sobat', 'bri', 'mohon', 'maaf', 'atas', 'ketidaknyamanannya', 'informasikan', 'pemaparan', 'atas', 'kinerja', 'bbri', 'dipublikasikan', 'diakses', 'website', 'tksheru']",hai sobat bri mohon maaf atas ketidaknyamanannya informasi papar atas kerja bbri publikasi akses website tksheru,"hi bri friends, i apologize for the inconvenience. information on the work of bbr published access to the tksheru website"
2025-02-11 03:54:03+00:00,@Saham_fess BMRI udah kaya BBRI 6 bulan lalu,@saham_fess bmri udah kaya bbri 6 bulan lalu,bmri udah kaya bbri bulan lalu,"['bmri', 'udah', 'kaya', 'bbri', 'bulan', 'lalu']","['bmri', 'sudah', 'kayak', 'bbri', 'bulan', 'lalu']","['bmri', 'kayak', 'bbri', 'bulan', 'lalu']",bmri kayak bbri bulan lalu,bmri like bbri last month
2025-02-11 04:08:48+00:00,@Saham_fess Bbri -23% masih anteng makan bakso,@saham_fess bbri -23% masih anteng makan bakso,bbri masih anteng makan bakso,"['bbri', 'masih', 'anteng', 'makan', 'bakso']","['bbri', 'masih', 'anteng', 'makan', 'bakso']","['bbri', 'anteng', 'makan', 'bakso']",bbri anteng makan bakso,bbri calmly eats meatballs
2025-02-11 04:11:10+00:00,@Saham_fess Sebagai Holder BBRI gw udah gak minat liat portofolio,@saham_fess sebagai holder bbri gw udah gak minat liat portofolio,sebagai holder bbri gw udah gak minat liat portofolio,"['sebagai', 'holder', 'bbri', 'gw', 'udah', 'gak', 'minat', 'liat', 'portofolio']","['sebagai', 'holder', 'bbri', 'gue', 'sudah', 'enggak', 'minat', 'lihat', 'portofolio']","['holder', 'bbri', 'gue', 'enggak', 'minat', 'lihat', 'portofolio']",holder bbri gue enggak minat lihat portofolio,bbri holder i'm not interested in seeing the portfolio
2025-02-11 04:16:28+00:00,Hal paling utama saat ini adalah gabuka porto saham menjaga mental health sebagai holder BBRI,hal paling utama saat ini adalah gabuka porto saham menjaga mental health sebagai holder bbri,hal paling utama saat ini adalah gabuka porto saham menjaga mental health sebagai holder bbri,"['hal', 'paling', 'utama', 'saat', 'ini', 'adalah', 'gabuka', 'porto', 'saham', 'menjaga', 'mental', 'health', 'sebagai', 'holder', 'bbri']","['hal', 'paling', 'utama', 'saat', 'ini', 'adalah', 'gabuka', 'porto', 'saham', 'menjaga', 'mental', 'health', 'sebagai', 'holder', 'bbri']","['paling', 'utama', 'gabuka', 'porto', 'saham', 'menjaga', 'mental', 'health', 'holder', 'bbri']",paling utama gabuka porto saham jaga mental health holder bbri,"most importantly, don't open a stock portfolio to maintain the mental health of bri holders"
2025-02-11 04:34:35+00:00,@Saham_fess BBRI avg 4860 ga berani liat market dlu,@saham_fess bbri avg 4860 ga berani liat market dlu,bbri avg ga berani liat market dlu,"['bbri', 'avg', 'ga', 'berani', 'liat', 'market', 'dlu']","['bbri', 'avg', 'enggak', 'berani', 'lihat', 'market', 'dulu']","['bbri', 'avg', 'enggak', 'berani', 'lihat', 'market', 'dulu']",bbri avg enggak berani lihat market dulu,bbri avg doesn't dare to look at the market first
2025-02-11 05:03:58+00:00,1. Foreign flow masih keluar terus dari kasus BBRI outflow gede sampai gantian sekarang BMRI feeling gua next itu TLKM dan ISAT. lihat IHSG per september outflownya dari pucuk. https://t.co/6hyX0pzc3y,1. foreign flow masih keluar terus dari kasus bbri outflow gede sampai gantian sekarang bmri feeling gua next itu tlkm dan isat. lihat ihsg per september outflownya dari pucuk. https://t.co/6hyx0pzc3y,foreign flow masih keluar terus dari kasus bbri outflow gede sampai gantian sekarang bmri feeling gua next itu tlkm dan isat lihat ihsg per september outflownya dari pucuk,"['foreign', 'flow', 'masih', 'keluar', 'terus', 'dari', 'kasus', 'bbri', 'outflow', 'gede', 'sampai', 'gantian', 'sekarang', 'bmri', 'feeling', 'gua', 'next', 'itu', 'tlkm', 'dan', 'isat', 'lihat', 'ihsg', 'per', 'september', 'outflownya', 'dari', 'pucuk']","['foreign', 'flow', 'masih', 'keluar', 'terus', 'dari', 'kasus', 'bbri', 'outflow', 'gede', 'sampai', 'gantian', 'sekarang', 'bmri', 'feeling', 'gua', 'next', 'itu', 'tlkm', 'dan', 'isat', 'lihat', 'ihsg', 'per', 'september', 'outflownya', 'dari', 'pucuk']","['foreign', 'flow', 'keluar', 'terus', 'kasus', 'bbri', 'outflow', 'gede', 'gantian', 'sekarang', 'bmri', 'feeling', 'gua', 'next', 'tlkm', 'isat', 'lihat', 'ihsg', 'per', 'september', 'outflownya', 'pucuk']",foreign flow keluar terus kasus bbri outflow gede ganti sekarang bmri feeling gua next tlkm isat lihat ihsg per september outflownya pucuk,"foreign flow continues to come out, big bbri outflow case, replace bmri now, my feeling is next time, please see the ihsg in september, the outflow is the peak"
2025-02-11 05:05:30+00:00,Semua dimulai dengan outflow $BBRI selain JP Morgan saat itu mulai downgrade-in saham ini otomatis ini juga men-trigger- fund atau ETF lain juga ikutan jualan. Dan dimulai dari September. https://t.co/gx9TXIB1oV,semua dimulai dengan outflow $bbri selain jp morgan saat itu mulai downgrade-in saham ini otomatis ini juga men-trigger- fund atau etf lain juga ikutan jualan. dan dimulai dari september. https://t.co/gx9txib1ov,semua dimulai dengan outflow bbri selain jp morgan saat itu mulai downgradein saham ini otomatis ini juga mentrigger fund atau etf lain juga ikutan jualan dan dimulai dari september,"['semua', 'dimulai', 'dengan', 'outflow', 'bbri', 'selain', 'jp', 'morgan', 'saat', 'itu', 'mulai', 'downgradein', 'saham', 'ini', 'otomatis', 'ini', 'juga', 'mentrigger', 'fund', 'atau', 'etf', 'lain', 'juga', 'ikutan', 'jualan', 'dan', 'dimulai', 'dari', 'september']","['semua', 'dimulai', 'dengan', 'outflow', 'bbri', 'selain', 'jp', 'morgan', 'saat', 'itu', 'mulai', 'downgradein', 'saham', 'ini', 'otomatis', 'ini', 'juga', 'mentrigger', 'fund', 'atau', 'etf', 'lain', 'juga', 'ikutan', 'jualan', 'dan', 'dimulai', 'dari', 'september']","['semua', 'dimulai', 'outflow', 'bbri', 'jp', 'morgan', 'mulai', 'downgradein', 'saham', 'otomatis', 'mentrigger', 'fund', 'etf', 'ikutan', 'jualan', 'dimulai', 'september']",semua mulai outflow bbri jp morgan mulai downgradein saham otomatis mentrigger fund etf ikut jual mulai september,all started outflow bbri jp morgan started downgrading shares automatically triggering fund etf to sell starting september
2025-02-11 05:18:18+00:00,Saham BBRI kapan rebound ya. Gila sih IHSG parah banget hari ini,saham bbri kapan rebound ya. gila sih ihsg parah banget hari ini,saham bbri kapan rebound ya gila sih ihsg parah banget hari ini,"['saham', 'bbri', 'kapan', 'rebound', 'ya', 'gila', 'sih', 'ihsg', 'parah', 'banget', 'hari', 'ini']","['saham', 'bbri', 'kapan', 'rebound', 'ya', 'gila', 'sih', 'ihsg', 'parah', 'banget', 'hari', 'ini']","['saham', 'bbri', 'kapan', 'rebound', 'gila', 'sih', 'ihsg', 'parah', 'banget', 'hari']",saham bbri kapan rebound gila sih ihsg parah banget hari,when will bri shares rebound? the jci is really bad today
2025-02-11 06:03:27+00:00,@Olivia_Aleandra selama ritel masih akumulasi saham BBRI ga akan kemana2,@olivia_aleandra selama ritel masih akumulasi saham bbri ga akan kemana2,selama ritel masih akumulasi saham bbri ga akan kemana,"['selama', 'ritel', 'masih', 'akumulasi', 'saham', 'bbri', 'ga', 'akan', 'kemana']","['selama', 'ritel', 'masih', 'akumulasi', 'saham', 'bbri', 'enggak', 'akan', 'kemana']","['selama', 'ritel', 'akumulasi', 'saham', 'bbri', 'enggak']",lama ritel akumulasi saham bbri enggak,how long does it take for retail to accumulate bri shares?
2025-02-11 06:25:48+00:00,Saya BBRI udah beberapa bulan disiksa terus,saya bbri udah beberapa bulan disiksa terus,saya bbri udah beberapa bulan disiksa terus,"['saya', 'bbri', 'udah', 'beberapa', 'bulan', 'disiksa', 'terus']","['saya', 'bbri', 'sudah', 'beberapa', 'bulan', 'disiksa', 'terus']","['bbri', 'beberapa', 'bulan', 'disiksa', 'terus']",bbri beberapa bulan siksa terus,bbri several months of continuous torture
2025-02-11 06:28:56+00:00,@Saham_fess Holder $BMRI + $BBRI tetap santai kawan https://t.co/uB4djOqMW4,@saham_fess holder $bmri + $bbri tetap santai kawan https://t.co/ub4djoqmw4,holder bmri bbri tetap santai kawan,"['holder', 'bmri', 'bbri', 'tetap', 'santai', 'kawan']","['holder', 'bmri', 'bbri', 'tetap', 'santai', 'kawan']","['holder', 'bmri', 'bbri', 'tetap', 'santai', 'kawan']",holder bmri bbri tetap santai kawan,bmri bbri holder stay relaxed friend
2025-02-11 06:37:55+00:00,@Saham_fess Eh kata siapa yg udah jatuh gak bisa jatuh lagi. Tunggu result FY24 BBRI wkwkwk,@saham_fess eh kata siapa yg udah jatuh gak bisa jatuh lagi. tunggu result fy24 bbri wkwkwk,eh kata siapa yg udah jatuh gak bisa jatuh lagi tunggu result fy bbri wkwkwk,"['eh', 'kata', 'siapa', 'yg', 'udah', 'jatuh', 'gak', 'bisa', 'jatuh', 'lagi', 'tunggu', 'result', 'fy', 'bbri', 'wkwkwk']","['eh', 'kata', 'siapa', 'yang', 'sudah', 'jatuh', 'enggak', 'bisa', 'jatuh', 'lagi', 'tunggu', 'result', 'fy', 'bbri', 'wkwkwk']","['eh', 'kata', 'siapa', 'jatuh', 'enggak', 'jatuh', 'tunggu', 'result', 'fy', 'bbri', 'wkwkwk']",eh kata siapa jatuh enggak jatuh tunggu result fy bbri wkwkwk,eh who said if you fall you won't fall wait for the results fy bbri wkwkwk
2025-02-11 07:09:38+00:00,3 Strategi ini bisa diterapkan saat market lagi turun begini. Mana yang terbaik? simak selengkapnya di sini: https://t.co/E6ZjPPZIcP $BBRI $BMRI,3 strategi ini bisa diterapkan saat market lagi turun begini. mana yang terbaik? simak selengkapnya di sini: https://t.co/e6zjppzicp $bbri $bmri,strategi ini bisa diterapkan saat market lagi turun begini mana yang terbaik simak selengkapnya di sini bbri bmri,"['strategi', 'ini', 'bisa', 'diterapkan', 'saat', 'market', 'lagi', 'turun', 'begini', 'mana', 'yang', 'terbaik', 'simak', 'selengkapnya', 'di', 'sini', 'bbri', 'bmri']","['strategi', 'ini', 'bisa', 'diterapkan', 'saat', 'market', 'lagi', 'turun', 'begini', 'mana', 'yang', 'terbaik', 'simak', 'selengkapnya', 'di', 'sini', 'bbri', 'bmri']","['strategi', 'diterapkan', 'market', 'turun', 'begini', 'mana', 'terbaik', 'simak', 'selengkapnya', 'sini', 'bbri', 'bmri']",strategi terap market turun begini mana baik simak lengkap sini bbri bmri,strategy applied market down like this which is good see complete here bbri bmri
2025-02-11 07:45:07+00:00,@adearbay @Saham_fess ISAT masih ada sangkut di BBRI BMRI dan ASII total 140 juta nyangkut jugaa,@adearbay @saham_fess isat masih ada sangkut di bbri bmri dan asii total 140 juta nyangkut jugaa,isat masih ada sangkut di bbri bmri dan asii total juta nyangkut jugaa,"['isat', 'masih', 'ada', 'sangkut', 'di', 'bbri', 'bmri', 'dan', 'asii', 'total', 'juta', 'nyangkut', 'jugaa']","['isat', 'masih', 'ada', 'sangkut', 'di', 'bbri', 'bmri', 'dan', 'asii', 'total', 'juta', 'nyangkut', 'juga']","['isat', 'sangkut', 'bbri', 'bmri', 'asii', 'total', 'juta', 'nyangkut']",isat sangkut bbri bmri asi total juta nyangkut,isat entangled bbri bmri asi total million entangled
2025-02-11 08:01:36+00:00,Nanti gua jual aja dah bmri ama bbri kalo udh rebound nyampah juga diliat2. keep ADRO ama BBCA aja kayanya,nanti gua jual aja dah bmri ama bbri kalo udh rebound nyampah juga diliat2. keep adro ama bbca aja kayanya,nanti gua jual aja dah bmri ama bbri kalo udh rebound nyampah juga diliat keep adro ama bbca aja kayanya,"['nanti', 'gua', 'jual', 'aja', 'dah', 'bmri', 'ama', 'bbri', 'kalo', 'udh', 'rebound', 'nyampah', 'juga', 'diliat', 'keep', 'adro', 'ama', 'bbca', 'aja', 'kayanya']","['nanti', 'gua', 'jual', 'saja', 'deh', 'bmri', 'sama', 'bbri', 'kalo', 'sudah', 'rebound', 'menyampah', 'juga', 'dilihat', 'keep', 'adro', 'sama', 'bbca', 'saja', 'kayanya']","['gua', 'jual', 'deh', 'bmri', 'sama', 'bbri', 'kalo', 'rebound', 'menyampah', 'dilihat', 'keep', 'adro', 'sama', 'bbca', 'kayanya']",gua jual deh bmri sama bbri kalo rebound sampah lihat keep adro sama bbca kaya,"i'll sell bmri and bbr if it rebounds it's trash, look at keep adro and bbca like that"
2025-02-11 08:15:26+00:00,@Saham_fess ‍️ keluhannya apa klo boleh tau? ‍ saya minus banyak dok trading saham IHSG di emiten cuan brpt bbri bmri isat ekwkw,@saham_fess ‍️ keluhannya apa klo boleh tau? ‍ saya minus banyak dok trading saham ihsg di emiten cuan brpt bbri bmri isat ekwkw,keluhannya apa klo boleh tau saya minus banyak dok trading saham ihsg di emiten cuan brpt bbri bmri isat ekwkw,"['keluhannya', 'apa', 'klo', 'boleh', 'tau', 'saya', 'minus', 'banyak', 'dok', 'trading', 'saham', 'ihsg', 'di', 'emiten', 'cuan', 'brpt', 'bbri', 'bmri', 'isat', 'ekwkw']","['keluhannya', 'apa', 'kalo', 'boleh', 'tau', 'saya', 'minus', 'banyak', 'dok', 'trading', 'saham', 'ihsg', 'di', 'emiten', 'cuan', 'brpt', 'bbri', 'bmri', 'isat', 'ekwkw']","['keluhannya', 'apa', 'kalo', 'tau', 'minus', 'banyak', 'dok', 'trading', 'saham', 'ihsg', 'emiten', 'cuan', 'brpt', 'bbri', 'bmri', 'isat', 'ekwkw']",keluh apa kalo tau minus banyak dok trading saham ihsg emiten cuan brpt bbri bmri isat ekwkw,"what are you complaining about if you know there are many minuses, doc, trading shares, ihsg, issuers, how much profit, bbri, bmri, isat, ekwkw"
2025-02-11 08:24:39+00:00,@Rudiyanto_zh Pak kalau punya saham lbh dr 1 katakan lah bbca dan bbri jd lapornya masing2x atau boleh/bisa digabung? Selama ini sy digabung krn yg dipakai kan harga perolehan kl di coretax seperti ini caranya ada harga pasar berarti harus lapor satu satu ya sahamnya.,@rudiyanto_zh pak kalau punya saham lbh dr 1 katakan lah bbca dan bbri jd lapornya masing2x atau boleh/bisa digabung? selama ini sy digabung krn yg dipakai kan harga perolehan kl di coretax seperti ini caranya ada harga pasar berarti harus lapor satu satu ya sahamnya.,pak kalau punya saham lbh dr katakan lah bbca dan bbri jd lapornya masingx atau bolehbisa digabung selama ini sy digabung krn yg dipakai kan harga perolehan kl di coretax seperti ini caranya ada harga pasar berarti harus lapor satu satu ya sahamnya,"['pak', 'kalau', 'punya', 'saham', 'lbh', 'dr', 'katakan', 'lah', 'bbca', 'dan', 'bbri', 'jd', 'lapornya', 'masingx', 'atau', 'bolehbisa', 'digabung', 'selama', 'ini', 'sy', 'digabung', 'krn', 'yg', 'dipakai', 'kan', 'harga', 'perolehan', 'kl', 'di', 'coretax', 'seperti', 'ini', 'caranya', 'ada', 'harga', 'pasar', 'berarti', 'harus', 'lapor', 'satu', 'satu', 'ya', 'sahamnya']","['pak', 'kalau', 'punya', 'saham', 'lebih', 'dari', 'katakan', 'lah', 'bbca', 'dan', 'bbri', 'jadi', 'lapornya', 'masingx', 'atau', 'bolehbisa', 'digabung', 'selama', 'ini', 'saya', 'digabung', 'karena', 'yang', 'dipakai', 'kan', 'harga', 'perolehan', 'kalo', 'di', 'coretax', 'seperti', 'ini', 'caranya', 'ada', 'harga', 'pasar', 'berarti', 'harus', 'lapor', 'satu', 'satu', 'ya', 'sahamnya']","['pak', 'kalau', 'punya', 'saham', 'lebih', 'katakan', 'lah', 'bbca', 'bbri', 'jadi', 'lapornya', 'masingx', 'bolehbisa', 'digabung', 'selama', 'digabung', 'dipakai', 'kan', 'harga', 'perolehan', 'kalo', 'coretax', 'caranya', 'harga', 'pasar', 'berarti', 'lapor', 'satu', 'satu', 'sahamnya']",pak kalau punya saham lebih kata lah bbca bbri jadi lapor masingx bolehbisa gabung lama gabung pakai kan harga oleh kalo coretax cara harga pasar arti lapor satu satu saham,"sir, if you have more shares, say bbca, bbr, so report each one, you can join, how long to join, use the price, if coretax, the market price method means reporting one share at a time"
2025-02-11 08:34:19+00:00,@okiiinnn BMRI kin kalo lu liat pagi nyentuh 4750 anjir. Mau ngejar BBRI cok,@okiiinnn bmri kin kalo lu liat pagi nyentuh 4750 anjir. mau ngejar bbri cok,bmri kin kalo lu liat pagi nyentuh anjir mau ngejar bbri cok,"['bmri', 'kin', 'kalo', 'lu', 'liat', 'pagi', 'nyentuh', 'anjir', 'mau', 'ngejar', 'bbri', 'cok']","['bmri', 'kin', 'kalo', 'lu', 'lihat', 'pagi', 'nyentuh', 'anjir', 'mau', 'ngejar', 'bbri', 'cok']","['bmri', 'kin', 'kalo', 'lu', 'lihat', 'pagi', 'nyentuh', 'anjir', 'mau', 'ngejar', 'bbri', 'cok']",bmri kin kalo lu lihat pagi nyentuh anjir mau ngejar bbri cok,bmri kin if you see it in the morning touching the anjir it wants to chase bbri cok
2025-02-11 08:48:25+00:00,@Saham_fess BBRI avg 5200 Atur aja dah atur,@saham_fess bbri avg 5200 atur aja dah atur,bbri avg atur aja dah atur,"['bbri', 'avg', 'atur', 'aja', 'dah', 'atur']","['bbri', 'avg', 'atur', 'saja', 'deh', 'atur']","['bbri', 'avg', 'atur', 'deh', 'atur']",bbri avg atur deh atur,bbri avg set it set it
2025-02-11 09:38:16+00:00,Maaf kak bbri lg merosottttttt sedih,maaf kak bbri lg merosottttttt sedih,maaf kak bbri lg merosottttttt sedih,"['maaf', 'kak', 'bbri', 'lg', 'merosottttttt', 'sedih']","['maaf', 'kak', 'bbri', 'lagi', 'merosottttttt', 'sedih']","['maaf', 'kak', 'bbri', 'merosottttttt', 'sedih']",maaf kak bbri merosottttttt sedih,sorry sis bbri is slumping sadly
2025-02-11 10:41:47+00:00,@Saham_fess Besok Rabu mgkn mantul BBRI tp cuma sementara hanya utk membentuk Lower High. Kalau itu terjadi siap2 trend turun berlanjut dan bisa menuju level 3500 dalam beberapa waktu mendatang.,@saham_fess besok rabu mgkn mantul bbri tp cuma sementara hanya utk membentuk lower high. kalau itu terjadi siap2 trend turun berlanjut dan bisa menuju level 3500 dalam beberapa waktu mendatang.,besok rabu mgkn mantul bbri tp cuma sementara hanya utk membentuk lower high kalau itu terjadi siap trend turun berlanjut dan bisa menuju level dalam beberapa waktu mendatang,"['besok', 'rabu', 'mgkn', 'mantul', 'bbri', 'tp', 'cuma', 'sementara', 'hanya', 'utk', 'membentuk', 'lower', 'high', 'kalau', 'itu', 'terjadi', 'siap', 'trend', 'turun', 'berlanjut', 'dan', 'bisa', 'menuju', 'level', 'dalam', 'beberapa', 'waktu', 'mendatang']","['besok', 'rabu', 'mungkin', 'mantul', 'bbri', 'tapi', 'cuma', 'sementara', 'hanya', 'untuk', 'membentuk', 'lower', 'high', 'kalau', 'itu', 'terjadi', 'siap', 'trend', 'turun', 'berlanjut', 'dan', 'bisa', 'menuju', 'level', 'dalam', 'beberapa', 'waktu', 'mendatang']","['besok', 'rabu', 'mungkin', 'mantul', 'bbri', 'cuma', 'membentuk', 'lower', 'high', 'kalau', 'terjadi', 'siap', 'trend', 'turun', 'berlanjut', 'menuju', 'level', 'beberapa', 'waktu', 'mendatang']",besok rabu mungkin mantul bbri cuma bentuk lower high kalau jadi siap trend turun lanjut tuju level beberapa waktu datang,"tomorrow wednesday, bbr might bounce, but will only form a lower high. if it does, it will be ready for a downward trend to continue towards the level in the coming time."
2025-02-11 10:46:02+00:00,WE BELIK KALIAN BBRI ITUUUU,we belik kalian bbri ituuuu,we belik kalian bbri ituuuu,"['we', 'belik', 'kalian', 'bbri', 'ituuuu']","['we', 'belik', 'kalian', 'bbri', 'itu']","['we', 'belik', 'kalian', 'bbri']",we belik kalian bbri,we buy you guys bbri
2025-02-11 11:20:40+00:00,@SekuritasBahana 297 3 milyar lagi dan lagi DX net buy hari ini di saham BBRI menyala DX,@sekuritasbahana 297 3 milyar lagi dan lagi dx net buy hari ini di saham bbri menyala dx,milyar lagi dan lagi dx net buy hari ini di saham bbri menyala dx,"['milyar', 'lagi', 'dan', 'lagi', 'dx', 'net', 'buy', 'hari', 'ini', 'di', 'saham', 'bbri', 'menyala', 'dx']","['milyar', 'lagi', 'dan', 'lagi', 'dx', 'net', 'buy', 'hari', 'ini', 'di', 'saham', 'bbri', 'menyala', 'dx']","['milyar', 'dx', 'net', 'buy', 'hari', 'saham', 'bbri', 'menyala', 'dx']",milyar dx net buy hari saham bbri nyala dx,billion dx net buy today bbri shares lit up dx
2025-02-11 12:44:44+00:00,@Saham_fess Bbri dan tlkm,@saham_fess bbri dan tlkm,bbri dan tlkm,"['bbri', 'dan', 'tlkm']","['bbri', 'dan', 'tlkm']","['bbri', 'tlkm']",bbri tlkm,bbri tlkm
2025-02-11 13:43:29+00:00,Bank pelat merah seperti PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) dan PT Bank Negara Indonesia (Persero) Tbk (BBNI) akan melaksanakan pembelian kembali (buyback) saham Baca selengkapnya: https://t.co/s3rhQe3oPX : IDNFinancials https://t.co/qcayNXPpO9,bank pelat merah seperti pt bank rakyat indonesia (persero) tbk (bbri) dan pt bank negara indonesia (persero) tbk (bbni) akan melaksanakan pembelian kembali (buyback) saham baca selengkapnya: https://t.co/s3rhqe3opx : idnfinancials https://t.co/qcaynxppo9,bank pelat merah seperti pt bank rakyat indonesia persero tbk bbri dan pt bank negara indonesia persero tbk bbni akan melaksanakan pembelian kembali buyback saham baca selengkapnya idnfinancials,"['bank', 'pelat', 'merah', 'seperti', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'bbri', 'dan', 'pt', 'bank', 'negara', 'indonesia', 'persero', 'tbk', 'bbni', 'akan', 'melaksanakan', 'pembelian', 'kembali', 'buyback', 'saham', 'baca', 'selengkapnya', 'idnfinancials']","['bank', 'pelat', 'merah', 'seperti', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'bbri', 'dan', 'pt', 'bank', 'negara', 'indonesia', 'persero', 'tbk', 'bbni', 'akan', 'melaksanakan', 'pembelian', 'kembali', 'buyback', 'saham', 'baca', 'selengkapnya', 'idnfinancials']","['bank', 'pelat', 'merah', 'pt', 'bank', 'rakyat', 'indonesia', 'persero', 'tbk', 'bbri', 'pt', 'bank', 'negara', 'indonesia', 'persero', 'tbk', 'bbni', 'melaksanakan', 'pembelian', 'buyback', 'saham', 'baca', 'selengkapnya', 'idnfinancials']",bank pelat merah pt bank rakyat indonesia persero tbk bbri pt bank negara indonesia persero tbk bbni laksana beli buyback saham baca lengkap idnfinancials,state-owned bank pt bank rakyat indonesia persero tbk bbri pt bank negara indonesia persero tbk bbni laksana beli buyback saham read in full idnfinancials
